TX_ID,SENDER_ACCOUNT_ID,RECEIVER_ACCOUNT_ID,TX_TYPE,TX_AMOUNT,TIMESTAMP,IS_FRAUD,ALERT_ID
3235,94,73,TRANSFER,24.95,38,False,-1
3236,94,30,TRANSFER,24.95,38,False,-1
3237,94,52,TRANSFER,24.95,38,False,-1
3238,94,85,TRANSFER,24.95,38,False,-1
3239,94,63,TRANSFER,24.95,38,False,-1
3240,94,97,TRANSFER,24.95,38,False,-1
3241,94,32,TRANSFER,24.95,38,False,-1
3242,94,76,TRANSFER,24.95,38,False,-1
3243,12,56,TRANSFER,25.63,38,False,-1
3244,12,89,TRANSFER,25.63,38,False,-1
3245,12,81,TRANSFER,25.63,38,False,-1
3246,12,94,TRANSFER,25.63,38,False,-1
3247,12,52,TRANSFER,25.63,38,False,-1
3248,9,12,TRANSFER,31.66,38,False,-1
3249,9,36,TRANSFER,31.66,38,False,-1
3250,9,4,TRANSFER,31.66,38,False,-1
3251,9,9,TRANSFER,31.66,38,False,-1
3252,9,85,TRANSFER,31.66,38,False,-1
3253,68,88,TRANSFER,15.75,38,False,-1
3254,68,56,TRANSFER,15.75,38,False,-1
3255,68,46,TRANSFER,15.75,38,False,-1
3256,68,5,TRANSFER,15.75,38,False,-1
3257,68,38,TRANSFER,15.75,38,False,-1
3258,68,91,TRANSFER,15.75,38,False,-1
3259,68,60,TRANSFER,15.75,38,False,-1
3260,68,95,TRANSFER,15.75,38,False,-1
3261,68,63,TRANSFER,15.75,38,False,-1
3262,68,85,TRANSFER,15.75,38,False,-1
3263,84,33,TRANSFER,28.42,38,False,-1
3264,84,89,TRANSFER,28.42,38,False,-1
3265,84,38,TRANSFER,28.42,38,False,-1
3266,84,92,TRANSFER,28.42,38,False,-1
3267,84,93,TRANSFER,28.42,38,False,-1
3268,84,73,TRANSFER,28.42,38,False,-1
3269,84,95,TRANSFER,28.42,38,False,-1
3270,84,86,TRANSFER,28.42,38,False,-1
3271,84,53,TRANSFER,28.42,38,False,-1
3272,84,31,TRANSFER,28.42,38,False,-1
3273,84,54,TRANSFER,28.42,38,False,-1
3274,84,87,TRANSFER,28.42,38,False,-1
3275,17,89,TRANSFER,33.04,38,False,-1
3276,17,79,TRANSFER,33.04,38,False,-1
3277,17,47,TRANSFER,33.04,38,False,-1
3278,17,91,TRANSFER,33.04,38,False,-1
3279,17,83,TRANSFER,33.04,38,False,-1
3280,17,95,TRANSFER,33.04,38,False,-1
3281,70,99,TRANSFER,13.21,38,False,-1
3282,70,59,TRANSFER,13.21,38,False,-1
3283,70,91,TRANSFER,13.21,38,False,-1
3284,70,70,TRANSFER,13.21,38,False,-1
3285,70,72,TRANSFER,13.21,38,False,-1
3286,70,84,TRANSFER,13.21,38,False,-1
3287,70,96,TRANSFER,13.21,38,False,-1
3288,70,97,TRANSFER,13.21,38,False,-1
3289,70,32,TRANSFER,13.21,38,False,-1
3290,55,66,TRANSFER,83.79,38,False,-1
3291,55,99,TRANSFER,83.79,38,False,-1
3292,55,67,TRANSFER,83.79,38,False,-1
3293,55,49,TRANSFER,83.79,38,False,-1
3294,55,90,TRANSFER,83.79,38,False,-1
3295,55,97,TRANSFER,83.79,38,False,-1
3296,55,53,TRANSFER,83.79,38,False,-1
3297,40,56,TRANSFER,57.17,38,False,-1
3298,40,79,TRANSFER,57.17,38,False,-1
3299,40,15,TRANSFER,57.17,38,False,-1
3300,40,71,TRANSFER,57.17,38,False,-1
3301,40,74,TRANSFER,57.17,38,False,-1
3302,40,75,TRANSFER,57.17,38,False,-1
3303,40,21,TRANSFER,57.17,38,False,-1
3304,72,99,TRANSFER,17.92,38,False,-1
3305,72,88,TRANSFER,17.92,38,False,-1
3306,72,82,TRANSFER,17.92,38,False,-1
3307,72,60,TRANSFER,17.92,38,False,-1
3308,72,62,TRANSFER,17.92,38,False,-1
3309,72,95,TRANSFER,17.92,38,False,-1
3310,72,96,TRANSFER,17.92,38,False,-1
3311,72,52,TRANSFER,17.92,38,False,-1
3312,72,85,TRANSFER,17.92,38,False,-1
3313,79,55,TRANSFER,15.35,39,False,-1
3314,79,23,TRANSFER,15.35,39,False,-1
3315,79,79,TRANSFER,15.35,39,False,-1
3316,79,24,TRANSFER,15.35,39,False,-1
3317,79,7,TRANSFER,15.35,39,False,-1
3318,79,91,TRANSFER,15.35,39,False,-1
3319,79,93,TRANSFER,15.35,39,False,-1
3320,79,40,TRANSFER,15.35,39,False,-1
3321,79,95,TRANSFER,15.35,39,False,-1
3322,79,96,TRANSFER,15.35,39,False,-1
3323,79,85,TRANSFER,15.35,39,False,-1
3324,79,63,TRANSFER,15.35,39,False,-1
3325,95,66,TRANSFER,21.29,39,False,-1
3326,95,12,TRANSFER,21.29,39,False,-1
3327,95,23,TRANSFER,21.29,39,False,-1
3328,95,68,TRANSFER,21.29,39,False,-1
3329,95,36,TRANSFER,21.29,39,False,-1
3330,95,69,TRANSFER,21.29,39,False,-1
3331,95,25,TRANSFER,21.29,39,False,-1
3332,95,49,TRANSFER,21.29,39,False,-1
3333,95,29,TRANSFER,21.29,39,False,-1
3334,95,2,TRANSFER,21.29,39,False,-1
3335,95,80,TRANSFER,21.29,39,False,-1
3336,95,70,TRANSFER,21.29,39,False,-1
3337,95,92,TRANSFER,21.29,39,False,-1
3338,95,94,TRANSFER,21.29,39,False,-1
3339,95,95,TRANSFER,21.29,39,False,-1
3340,95,96,TRANSFER,21.29,39,False,-1
3341,95,74,TRANSFER,21.29,39,False,-1
3342,95,85,TRANSFER,21.29,39,False,-1
3343,76,66,TRANSFER,17.57,39,False,-1
3344,76,11,TRANSFER,17.57,39,False,-1
3345,76,44,TRANSFER,17.57,39,False,-1
3346,76,55,TRANSFER,17.57,39,False,-1
3347,76,79,TRANSFER,17.57,39,False,-1
3348,76,15,TRANSFER,17.57,39,False,-1
3349,76,71,TRANSFER,17.57,39,False,-1
3350,76,95,TRANSFER,17.57,39,False,-1
3351,76,20,TRANSFER,17.57,39,False,-1
3352,76,98,TRANSFER,17.57,39,False,-1
3353,62,13,TRANSFER,21.81,39,False,-1
3354,62,24,TRANSFER,21.81,39,False,-1
3355,62,25,TRANSFER,21.81,39,False,-1
3356,62,58,TRANSFER,21.81,39,False,-1
3357,62,90,TRANSFER,21.81,39,False,-1
3358,62,92,TRANSFER,21.81,39,False,-1
3359,62,85,TRANSFER,21.81,39,False,-1
3360,62,97,TRANSFER,21.81,39,False,-1
3361,62,20,TRANSFER,21.81,39,False,-1
3362,94,66,TRANSFER,24.95,39,False,-1
3363,94,34,TRANSFER,24.95,39,False,-1
3364,94,49,TRANSFER,24.95,39,False,-1
3365,94,18,TRANSFER,24.95,39,False,-1
3366,94,8,TRANSFER,24.95,39,False,-1
3367,94,82,TRANSFER,24.95,39,False,-1
3368,94,93,TRANSFER,24.95,39,False,-1
3369,94,94,TRANSFER,24.95,39,False,-1
3370,94,73,TRANSFER,24.95,39,False,-1
3371,94,30,TRANSFER,24.95,39,False,-1
3372,94,52,TRANSFER,24.95,39,False,-1
3373,94,85,TRANSFER,24.95,39,False,-1
3374,94,63,TRANSFER,24.95,39,False,-1
3375,94,97,TRANSFER,24.95,39,False,-1
3376,94,32,TRANSFER,24.95,39,False,-1
3377,94,76,TRANSFER,24.95,39,False,-1
3378,73,44,TRANSFER,15.06,39,False,-1
3379,73,22,TRANSFER,15.06,39,False,-1
3380,73,55,TRANSFER,15.06,39,False,-1
3381,73,49,TRANSFER,15.06,39,False,-1
3382,73,91,TRANSFER,15.06,39,False,-1
3383,73,70,TRANSFER,15.06,39,False,-1
3384,73,60,TRANSFER,15.06,39,False,-1
3385,73,50,TRANSFER,15.06,39,False,-1
3386,73,62,TRANSFER,15.06,39,False,-1
3387,73,96,TRANSFER,15.06,39,False,-1
3388,73,85,TRANSFER,15.06,39,False,-1
3389,44,66,TRANSFER,66.43,39,False,-1
3390,44,44,TRANSFER,66.43,39,False,-1
3391,44,78,TRANSFER,66.43,39,False,-1
3392,44,58,TRANSFER,66.43,39,False,-1
3393,44,28,TRANSFER,66.43,39,False,-1
3394,44,91,TRANSFER,66.43,39,False,-1
3395,44,50,TRANSFER,66.43,39,False,-1
3396,7,35,TRANSFER,32.58,39,False,-1
3397,7,90,TRANSFER,32.58,39,False,-1
3398,7,92,TRANSFER,32.58,39,False,-1
3399,7,53,TRANSFER,32.58,39,False,-1
3400,98,33,TRANSFER,14.02,39,False,-1
3401,98,88,TRANSFER,14.02,39,False,-1
3402,98,99,TRANSFER,14.02,39,False,-1
3403,98,78,TRANSFER,14.02,39,False,-1
3404,98,89,TRANSFER,14.02,39,False,-1
3405,98,37,TRANSFER,14.02,39,False,-1
3406,98,59,TRANSFER,14.02,39,False,-1
3407,98,39,TRANSFER,14.02,39,False,-1
3408,98,19,TRANSFER,14.02,39,False,-1
3409,98,5,TRANSFER,14.02,39,False,-1
3410,98,90,TRANSFER,14.02,39,False,-1
3411,98,81,TRANSFER,14.02,39,False,-1
3412,98,93,TRANSFER,14.02,39,False,-1
3413,98,61,TRANSFER,14.02,39,False,-1
3414,98,72,TRANSFER,14.02,39,False,-1
3415,98,94,TRANSFER,14.02,39,False,-1
3416,98,51,TRANSFER,14.02,39,False,-1
3417,98,73,TRANSFER,14.02,39,False,-1
3418,98,53,TRANSFER,14.02,39,False,-1
3419,98,75,TRANSFER,14.02,39,False,-1
3420,98,97,TRANSFER,14.02,39,False,-1
3421,98,10,TRANSFER,14.02,39,False,-1
3422,98,76,TRANSFER,14.02,39,False,-1
3423,82,88,TRANSFER,23.7,39,False,-1
3424,82,46,TRANSFER,23.7,39,False,-1
3425,82,48,TRANSFER,23.7,39,False,-1
3426,82,27,TRANSFER,23.7,39,False,-1
3427,82,16,TRANSFER,23.7,39,False,-1
3428,82,49,TRANSFER,23.7,39,False,-1
3429,82,39,TRANSFER,23.7,39,False,-1
3430,82,6,TRANSFER,23.7,39,False,-1
3431,82,91,TRANSFER,23.7,39,False,-1
3432,82,83,TRANSFER,23.7,39,False,-1
3433,82,94,TRANSFER,23.7,39,False,-1
3434,82,42,TRANSFER,23.7,39,False,-1
3435,82,75,TRANSFER,23.7,39,False,-1
3436,66,77,TRANSFER,15.96,39,False,-1
3437,66,55,TRANSFER,15.96,39,False,-1
3438,66,6,TRANSFER,15.96,39,False,-1
3439,66,28,TRANSFER,15.96,39,False,-1
3440,66,8,TRANSFER,15.96,39,False,-1
3441,66,92,TRANSFER,15.96,39,False,-1
3442,66,71,TRANSFER,15.96,39,False,-1
3443,66,61,TRANSFER,15.96,39,False,-1
3444,66,41,TRANSFER,15.96,39,False,-1
3445,66,21,TRANSFER,15.96,39,False,-1
3446,99,99,TRANSFER,12.38,39,False,-1
3447,99,89,TRANSFER,12.38,39,False,-1
3448,99,13,TRANSFER,12.38,39,False,-1
3449,99,24,TRANSFER,12.38,39,False,-1
3450,99,35,TRANSFER,12.38,39,False,-1
3451,99,27,TRANSFER,12.38,39,False,-1
3452,99,17,TRANSFER,12.38,39,False,-1
3453,99,28,TRANSFER,12.38,39,False,-1
3454,99,29,TRANSFER,12.38,39,False,-1
3455,99,1,TRANSFER,12.38,39,False,-1
3456,99,3,TRANSFER,12.38,39,False,-1
3457,99,4,TRANSFER,12.38,39,False,-1
3458,99,90,TRANSFER,12.38,39,False,-1
3459,99,60,TRANSFER,12.38,39,False,-1
3460,99,71,TRANSFER,12.38,39,False,-1
3461,99,50,TRANSFER,12.38,39,False,-1
3462,99,94,TRANSFER,12.38,39,False,-1
3463,99,52,TRANSFER,12.38,39,False,-1
3464,99,31,TRANSFER,12.38,39,False,-1
3465,99,64,TRANSFER,12.38,39,False,-1
3466,99,86,TRANSFER,12.38,39,False,-1
3467,99,76,TRANSFER,12.38,39,False,-1
3468,99,87,TRANSFER,12.38,39,False,-1
3469,99,98,TRANSFER,12.38,39,False,-1
3470,79,55,TRANSFER,15.35,40,False,-1
3471,79,23,TRANSFER,15.35,40,False,-1
3472,79,79,TRANSFER,15.35,40,False,-1
3473,79,24,TRANSFER,15.35,40,False,-1
3474,79,7,TRANSFER,15.35,40,False,-1
3475,79,91,TRANSFER,15.35,40,False,-1
3476,79,93,TRANSFER,15.35,40,False,-1
3477,79,40,TRANSFER,15.35,40,False,-1
3478,79,95,TRANSFER,15.35,40,False,-1
3479,79,96,TRANSFER,15.35,40,False,-1
3480,79,85,TRANSFER,15.35,40,False,-1
3481,79,63,TRANSFER,15.35,40,False,-1
3482,3,36,TRANSFER,41.96,40,False,-1
3483,3,6,TRANSFER,41.96,40,False,-1
3484,3,96,TRANSFER,41.96,40,False,-1
3485,11,36,TRANSFER,30.09,40,False,-1
3486,11,48,TRANSFER,30.09,40,False,-1
3487,11,90,TRANSFER,30.09,40,False,-1
3488,11,83,TRANSFER,30.09,40,False,-1
3489,11,96,TRANSFER,30.09,40,False,-1
3490,61,99,TRANSFER,22.0,40,False,-1
3491,61,15,TRANSFER,22.0,40,False,-1
3492,61,48,TRANSFER,22.0,40,False,-1
3493,61,27,TRANSFER,22.0,40,False,-1
3494,61,18,TRANSFER,22.0,40,False,-1
3495,61,86,TRANSFER,22.0,40,False,-1
3496,61,98,TRANSFER,22.0,40,False,-1
3497,38,45,TRANSFER,60.82,40,False,-1
3498,38,89,TRANSFER,60.82,40,False,-1
3499,38,58,TRANSFER,60.82,40,False,-1
3500,38,73,TRANSFER,60.82,40,False,-1
3501,38,84,TRANSFER,60.82,40,False,-1
3502,38,87,TRANSFER,60.82,40,False,-1
3503,8,89,TRANSFER,36.91,40,False,-1
3504,8,98,TRANSFER,36.91,40,False,-1
3505,8,76,TRANSFER,36.91,40,False,-1
3506,8,87,TRANSFER,36.91,40,False,-1
3507,36,99,TRANSFER,49.13,40,False,-1
3508,36,12,TRANSFER,49.13,40,False,-1
3509,36,58,TRANSFER,49.13,40,False,-1
3510,36,93,TRANSFER,49.13,40,False,-1
3511,36,96,TRANSFER,49.13,40,False,-1
3512,36,98,TRANSFER,49.13,40,False,-1
3513,36,10,TRANSFER,49.13,40,False,-1
3514,34,99,TRANSFER,51.62,40,False,-1
3515,34,38,TRANSFER,51.62,40,False,-1
3516,34,39,TRANSFER,51.62,40,False,-1
3517,34,92,TRANSFER,51.62,40,False,-1
3518,34,84,TRANSFER,51.62,40,False,-1
3519,34,87,TRANSFER,51.62,40,False,-1
3520,1,48,TRANSFER,58.6,40,False,-1
3521,1,50,TRANSFER,58.6,40,False,-1
3522,1,61,TRANSFER,58.6,40,False,-1
3523,90,67,TRANSFER,24.37,40,False,-1
3524,90,56,TRANSFER,24.37,40,False,-1
3525,90,46,TRANSFER,24.37,40,False,-1
3526,90,48,TRANSFER,24.37,40,False,-1
3527,90,19,TRANSFER,24.37,40,False,-1
3528,90,80,TRANSFER,24.37,40,False,-1
3529,90,93,TRANSFER,24.37,40,False,-1
3530,90,50,TRANSFER,24.37,40,False,-1
3531,90,95,TRANSFER,24.37,40,False,-1
3532,90,30,TRANSFER,24.37,40,False,-1
3533,90,64,TRANSFER,24.37,40,False,-1
3534,90,20,TRANSFER,24.37,40,False,-1
3535,90,31,TRANSFER,24.37,40,False,-1
3536,90,32,TRANSFER,24.37,40,False,-1
3537,90,98,TRANSFER,24.37,40,False,-1
3538,90,65,TRANSFER,24.37,40,False,-1
3539,70,99,TRANSFER,13.21,40,False,-1
3540,70,59,TRANSFER,13.21,40,False,-1
3541,70,91,TRANSFER,13.21,40,False,-1
3542,70,70,TRANSFER,13.21,40,False,-1
3543,70,72,TRANSFER,13.21,40,False,-1
3544,70,84,TRANSFER,13.21,40,False,-1
3545,70,96,TRANSFER,13.21,40,False,-1
3546,70,97,TRANSFER,13.21,40,False,-1
3547,70,32,TRANSFER,13.21,40,False,-1
3548,82,88,TRANSFER,23.7,40,False,-1
3549,82,46,TRANSFER,23.7,40,False,-1
3550,82,48,TRANSFER,23.7,40,False,-1
3551,82,27,TRANSFER,23.7,40,False,-1
3552,82,16,TRANSFER,23.7,40,False,-1
3553,82,49,TRANSFER,23.7,40,False,-1
3554,82,39,TRANSFER,23.7,40,False,-1
3555,82,6,TRANSFER,23.7,40,False,-1
3556,82,91,TRANSFER,23.7,40,False,-1
3557,82,83,TRANSFER,23.7,40,False,-1
3558,82,94,TRANSFER,23.7,40,False,-1
3559,82,42,TRANSFER,23.7,40,False,-1
3560,82,75,TRANSFER,23.7,40,False,-1
3561,65,23,TRANSFER,16.05,40,False,-1
3562,65,15,TRANSFER,16.05,40,False,-1
3563,65,70,TRANSFER,16.05,40,False,-1
3564,65,92,TRANSFER,16.05,40,False,-1
3565,65,71,TRANSFER,16.05,40,False,-1
3566,65,40,TRANSFER,16.05,40,False,-1
3567,65,74,TRANSFER,16.05,40,False,-1
3568,65,64,TRANSFER,16.05,40,False,-1
3569,65,54,TRANSFER,16.05,40,False,-1
3570,64,77,TRANSFER,19.84,40,False,-1
3571,64,79,TRANSFER,19.84,40,False,-1
3572,64,37,TRANSFER,19.84,40,False,-1
3573,64,91,TRANSFER,19.84,40,False,-1
3574,64,60,TRANSFER,19.84,40,False,-1
3575,64,64,TRANSFER,19.84,40,False,-1
3576,64,86,TRANSFER,19.84,40,False,-1
3577,64,43,TRANSFER,19.84,40,False,-1
3578,28,46,TRANSFER,63.76,41,False,-1
3579,28,80,TRANSFER,63.76,41,False,-1
3580,28,91,TRANSFER,63.76,41,False,-1
3581,28,61,TRANSFER,63.76,41,False,-1
3582,28,95,TRANSFER,63.76,41,False,-1
3583,28,32,TRANSFER,63.76,41,False,-1
3584,52,88,TRANSFER,52.01,41,False,-1
3585,52,13,TRANSFER,52.01,41,False,-1
3586,52,92,TRANSFER,52.01,41,False,-1
3587,52,73,TRANSFER,52.01,41,False,-1
3588,52,51,TRANSFER,52.01,41,False,-1
3589,52,84,TRANSFER,52.01,41,False,-1
3590,52,96,TRANSFER,52.01,41,False,-1
3591,52,98,TRANSFER,52.01,41,False,-1
3592,7,35,TRANSFER,32.58,41,False,-1
3593,7,90,TRANSFER,32.58,41,False,-1
3594,7,92,TRANSFER,32.58,41,False,-1
3595,7,53,TRANSFER,32.58,41,False,-1
3596,95,66,TRANSFER,21.29,41,False,-1
3597,95,12,TRANSFER,21.29,41,False,-1
3598,95,23,TRANSFER,21.29,41,False,-1
3599,95,68,TRANSFER,21.29,41,False,-1
3600,95,36,TRANSFER,21.29,41,False,-1
3601,95,69,TRANSFER,21.29,41,False,-1
3602,95,25,TRANSFER,21.29,41,False,-1
3603,95,49,TRANSFER,21.29,41,False,-1
3604,95,29,TRANSFER,21.29,41,False,-1
3605,95,2,TRANSFER,21.29,41,False,-1
3606,95,80,TRANSFER,21.29,41,False,-1
3607,95,70,TRANSFER,21.29,41,False,-1
3608,95,92,TRANSFER,21.29,41,False,-1
3609,95,94,TRANSFER,21.29,41,False,-1
3610,95,95,TRANSFER,21.29,41,False,-1
3611,95,96,TRANSFER,21.29,41,False,-1
3612,95,74,TRANSFER,21.29,41,False,-1
3613,95,85,TRANSFER,21.29,41,False,-1
3614,74,77,TRANSFER,13.42,41,False,-1
3615,74,55,TRANSFER,13.42,41,False,-1
3616,74,67,TRANSFER,13.42,41,False,-1
3617,74,24,TRANSFER,13.42,41,False,-1
3618,74,57,TRANSFER,13.42,41,False,-1
3619,74,47,TRANSFER,13.42,41,False,-1
3620,74,16,TRANSFER,13.42,41,False,-1
3621,74,17,TRANSFER,13.42,41,False,-1
3622,74,7,TRANSFER,13.42,41,False,-1
3623,74,83,TRANSFER,13.42,41,False,-1
3624,74,54,TRANSFER,13.42,41,False,-1
3625,66,67,TRANSFER,13.73,41,True,2
3626,69,68,TRANSFER,14.33,41,False,-1
3627,69,9,TRANSFER,14.33,41,False,-1
3628,69,60,TRANSFER,14.33,41,False,-1
3629,69,40,TRANSFER,14.33,41,False,-1
3630,69,96,TRANSFER,14.33,41,False,-1
3631,69,31,TRANSFER,14.33,41,False,-1
3632,69,98,TRANSFER,14.33,41,False,-1
3633,69,54,TRANSFER,14.33,41,False,-1
3634,69,87,TRANSFER,14.33,41,False,-1
3635,6,82,TRANSFER,44.59,41,False,-1
3636,6,83,TRANSFER,44.59,41,False,-1
3637,6,98,TRANSFER,44.59,41,False,-1
3638,6,87,TRANSFER,44.59,41,False,-1
3639,30,22,TRANSFER,49.23,41,False,-1
3640,30,34,TRANSFER,49.23,41,False,-1
3641,30,38,TRANSFER,49.23,41,False,-1
3642,30,82,TRANSFER,49.23,41,False,-1
3643,30,73,TRANSFER,49.23,41,False,-1
3644,30,54,TRANSFER,49.23,41,False,-1
3645,27,67,TRANSFER,53.69,41,False,-1
3646,27,45,TRANSFER,53.69,41,False,-1
3647,27,68,TRANSFER,53.69,41,False,-1
3648,27,17,TRANSFER,53.69,41,False,-1
3649,27,42,TRANSFER,53.69,41,False,-1
3650,27,10,TRANSFER,53.69,41,False,-1
3651,78,66,TRANSFER,19.23,41,False,-1
3652,78,22,TRANSFER,19.23,41,False,-1
3653,78,78,TRANSFER,19.23,41,False,-1
3654,78,69,TRANSFER,19.23,41,False,-1
3655,78,14,TRANSFER,19.23,41,False,-1
3656,78,26,TRANSFER,19.23,41,False,-1
3657,78,38,TRANSFER,19.23,41,False,-1
3658,78,62,TRANSFER,19.23,41,False,-1
3659,78,42,TRANSFER,19.23,41,False,-1
3660,78,76,TRANSFER,19.23,41,False,-1
3661,8,89,TRANSFER,36.91,41,False,-1
3662,8,98,TRANSFER,36.91,41,False,-1
3663,8,76,TRANSFER,36.91,41,False,-1
3664,8,87,TRANSFER,36.91,41,False,-1
3665,87,77,TRANSFER,33.62,41,False,-1
3666,87,89,TRANSFER,33.62,41,False,-1
3667,87,69,TRANSFER,33.62,41,False,-1
3668,87,58,TRANSFER,33.62,41,False,-1
3669,87,38,TRANSFER,33.62,41,False,-1
3670,87,72,TRANSFER,33.62,41,False,-1
3671,87,84,TRANSFER,33.62,41,False,-1
3672,87,95,TRANSFER,33.62,41,False,-1
3673,87,75,TRANSFER,33.62,41,False,-1
3674,87,53,TRANSFER,33.62,41,False,-1
3675,87,87,TRANSFER,33.62,41,False,-1
3676,61,99,TRANSFER,22.0,41,False,-1
3677,61,15,TRANSFER,22.0,41,False,-1
3678,61,48,TRANSFER,22.0,41,False,-1
3679,61,27,TRANSFER,22.0,41,False,-1
3680,61,18,TRANSFER,22.0,41,False,-1
3681,61,86,TRANSFER,22.0,41,False,-1
3682,61,98,TRANSFER,22.0,41,False,-1
3683,39,90,TRANSFER,47.66,41,False,-1
3684,39,81,TRANSFER,47.66,41,False,-1
3685,39,82,TRANSFER,47.66,41,False,-1
3686,39,74,TRANSFER,47.66,41,False,-1
3687,39,20,TRANSFER,47.66,41,False,-1
3688,39,98,TRANSFER,47.66,41,False,-1
3689,39,43,TRANSFER,47.66,41,False,-1
3690,11,36,TRANSFER,30.09,41,False,-1
3691,11,48,TRANSFER,30.09,41,False,-1
3692,11,90,TRANSFER,30.09,41,False,-1
3693,11,83,TRANSFER,30.09,41,False,-1
3694,11,96,TRANSFER,30.09,41,False,-1
3695,16,88,TRANSFER,38.19,41,False,-1
3696,16,59,TRANSFER,38.19,41,False,-1
3697,16,37,TRANSFER,38.19,41,False,-1
3698,16,39,TRANSFER,38.19,41,False,-1
3699,16,74,TRANSFER,38.19,41,False,-1
3700,92,78,TRANSFER,17.06,41,False,-1
3701,92,89,TRANSFER,17.06,41,False,-1
3702,92,23,TRANSFER,17.06,41,False,-1
3703,92,57,TRANSFER,17.06,41,False,-1
3704,92,69,TRANSFER,17.06,41,False,-1
3705,92,36,TRANSFER,17.06,41,False,-1
3706,92,16,TRANSFER,17.06,41,False,-1
3707,92,28,TRANSFER,17.06,41,False,-1
3708,92,4,TRANSFER,17.06,41,False,-1
3709,92,82,TRANSFER,17.06,41,False,-1
3710,92,93,TRANSFER,17.06,41,False,-1
3711,92,83,TRANSFER,17.06,41,False,-1
3712,92,94,TRANSFER,17.06,41,False,-1
3713,92,74,TRANSFER,17.06,41,False,-1
3714,92,97,TRANSFER,17.06,41,False,-1
3715,92,42,TRANSFER,17.06,41,False,-1
3716,92,43,TRANSFER,17.06,41,False,-1
3717,96,33,TRANSFER,17.93,42,False,-1
3718,96,44,TRANSFER,17.93,42,False,-1
3719,96,77,TRANSFER,17.93,42,False,-1
3720,96,55,TRANSFER,17.93,42,False,-1
3721,96,67,TRANSFER,17.93,42,False,-1
3722,96,78,TRANSFER,17.93,42,False,-1
3723,96,13,TRANSFER,17.93,42,False,-1
3724,96,59,TRANSFER,17.93,42,False,-1
3725,96,16,TRANSFER,17.93,42,False,-1
3726,96,90,TRANSFER,17.93,42,False,-1
3727,96,80,TRANSFER,17.93,42,False,-1
3728,96,71,TRANSFER,17.93,42,False,-1
3729,96,72,TRANSFER,17.93,42,False,-1
3730,96,94,TRANSFER,17.93,42,False,-1
3731,96,84,TRANSFER,17.93,42,False,-1
3732,96,63,TRANSFER,17.93,42,False,-1
3733,96,97,TRANSFER,17.93,42,False,-1
3734,96,32,TRANSFER,17.93,42,False,-1
3735,96,65,TRANSFER,17.93,42,False,-1
3736,96,43,TRANSFER,17.93,42,False,-1
3737,51,56,TRANSFER,61.19,42,False,-1
3738,51,13,TRANSFER,61.19,42,False,-1
3739,51,5,TRANSFER,61.19,42,False,-1
3740,51,90,TRANSFER,61.19,42,False,-1
3741,51,70,TRANSFER,61.19,42,False,-1
3742,51,9,TRANSFER,61.19,42,False,-1
3743,51,72,TRANSFER,61.19,42,False,-1
3744,51,87,TRANSFER,61.19,42,False,-1
3745,75,11,TRANSFER,9.9,42,False,-1
3746,75,1,TRANSFER,9.9,42,False,-1
3747,75,89,TRANSFER,9.9,42,False,-1
3748,75,2,TRANSFER,9.9,42,False,-1
3749,75,80,TRANSFER,9.9,42,False,-1
3750,75,81,TRANSFER,9.9,42,False,-1
3751,75,94,TRANSFER,9.9,42,False,-1
3752,75,41,TRANSFER,9.9,42,False,-1
3753,75,63,TRANSFER,9.9,42,False,-1
3754,75,97,TRANSFER,9.9,42,False,-1
3755,75,21,TRANSFER,9.9,42,False,-1
3756,92,78,TRANSFER,17.06,42,False,-1
3757,92,89,TRANSFER,17.06,42,False,-1
3758,92,23,TRANSFER,17.06,42,False,-1
3759,92,57,TRANSFER,17.06,42,False,-1
3760,92,69,TRANSFER,17.06,42,False,-1
3761,92,36,TRANSFER,17.06,42,False,-1
3762,92,16,TRANSFER,17.06,42,False,-1
3763,92,28,TRANSFER,17.06,42,False,-1
3764,92,4,TRANSFER,17.06,42,False,-1
3765,92,82,TRANSFER,17.06,42,False,-1
3766,92,93,TRANSFER,17.06,42,False,-1
3767,92,83,TRANSFER,17.06,42,False,-1
3768,92,94,TRANSFER,17.06,42,False,-1
3769,92,74,TRANSFER,17.06,42,False,-1
3770,92,97,TRANSFER,17.06,42,False,-1
3771,92,42,TRANSFER,17.06,42,False,-1
3772,92,43,TRANSFER,17.06,42,False,-1
3773,85,66,TRANSFER,19.62,42,False,-1
3774,85,44,TRANSFER,19.62,42,False,-1
3775,85,67,TRANSFER,19.62,42,False,-1
3776,85,34,TRANSFER,19.62,42,False,-1
3777,85,89,TRANSFER,19.62,42,False,-1
3778,85,79,TRANSFER,19.62,42,False,-1
3779,85,57,TRANSFER,19.62,42,False,-1
3780,85,3,TRANSFER,19.62,42,False,-1
3781,85,71,TRANSFER,19.62,42,False,-1
3782,85,82,TRANSFER,19.62,42,False,-1
3783,85,62,TRANSFER,19.62,42,False,-1
3784,85,97,TRANSFER,19.62,42,False,-1
3785,85,75,TRANSFER,19.62,42,False,-1
3786,77,77,TRANSFER,18.76,42,False,-1
3787,77,22,TRANSFER,18.76,42,False,-1
3788,77,70,TRANSFER,18.76,42,False,-1
3789,77,93,TRANSFER,18.76,42,False,-1
3790,77,62,TRANSFER,18.76,42,False,-1
